Scenario;UserName;ModelName;Studyname;Attribute;Commodity;Process;Period;Region;Vintage;Userconstraint;Pv;Sow
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC";"IMPELC-DKW";"2045";"REG1";"2045";"-";"52,4284269301196";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC_PRIS";"EXPELC-DKW";"2045";"REG1";"2045";"-";"-178,089355273979";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC";"IMPELC-DKW";"2040";"REG1";"2040";"-";"51,046497085037";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC_PRIS";"EXPELC-DKW";"2040";"REG1";"2040";"-";"-184,181976545938";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC";"IMPELC-DKW";"2035";"REG1";"2035";"-";"40,198832279136";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC_PRIS";"EXPELC-DKW";"2035";"REG1";"2035";"-";"-157,470655735343";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC";"IMPELC-DKW";"2030";"REG1";"2030";"-";"48,394134150213";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Flo";"ELC_PRIS";"EXPELC-DKW";"2030";"REG1";"2030";"-";"-132,505945666249";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2045";"REG1";"2045";"-";"0,0232591728545571";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2045";"REG1";"2045";"-";"3,16943331998656";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2040";"REG1";"2040";"-";"2,68638999232486";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2035";"-";"2,37935829886667E-07";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2035";"REG1";"2035";"-";"2,18664635614402";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"2,60407369786103";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"0,970935855408926";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"2,60401703448521";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"0,831409708951798";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"2,60371196154042";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"0,836572306000742";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"1,51601896903721";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2030";"-";"0,239120436882187";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"IMPELC-DKW";"2030";"REG1";"2030";"-";"3,09534277040841";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"-";"2,00406390665524";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2045";"REG1";"2025";"-";"1,77716168285548";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"-";"2,1435902910482";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2040";"REG1";"2025";"-";"1,77716168285549";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"-";"2,13842769542285";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2035";"REG1";"2025";"-";"1,77716168285549";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"-";"2,73587953168147";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Act";"-";"ELERNWINDOFF20";"2030";"REG1";"2025";"-";"1,77716168285549";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"1,84979141354112";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"6,1160419384394";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"4,1242031595543";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"1,84979141354112";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"6,1160419384394";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"4,1242031595543";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"1,84979141354112";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"6,1160419384394";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"4,1242031595543";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"1,84979141354112";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"6,1160419384394";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"-";"8,7932277124415";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF20";"2045";"REG1";"2025";"-";"5,2746000749609";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"-";"8,7932277124415";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF20";"2040";"REG1";"2025";"-";"5,2746000749609";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"-";"8,7932277124415";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF20";"2035";"REG1";"2025";"-";"5,2746000749609";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"-";"8,7932277124415";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF20";"2030";"REG1";"2025";"-";"5,2746000749609";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Salv";"-";"ELERNWINDOFF20";"-";"REG1";"2045";"-";"5,82645706902223";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Salv";"-";"ELERNWSUN01";"-";"REG1";"2030";"-";"56,6197163772262";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Salv";"-";"ELERNWINDON";"-";"REG1";"2030";"-";"62,83270801132";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Salv";"-";"ELERNWINDOFF8";"-";"REG1";"2030";"-";"36,6761345657533";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Salv";"-";"ELERNWINDOFF8";"-";"REG1";"2025";"-";"53,4423021453796";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Salv";"-";"ELERNWINDOFF20";"-";"REG1";"2025";"-";"32,0572581673579";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"12,8124855264093";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"13,2165646487106";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"6,79808639261533";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"12,8124855264093";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"13,2165646487106";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"6,79808639261533";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"12,8124855264093";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"13,2165646487106";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"6,79808639261533";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"12,8124855264093";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"13,2165646487106";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"INV";"14,3712750315472";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF20";"2045";"REG1";"2025";"INV";"8,62058061471894";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"INV";"14,3712750315472";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF20";"2040";"REG1";"2025";"INV";"8,62058061471894";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"INV";"14,3712750315472";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF20";"2035";"REG1";"2025";"INV";"8,62058061471894";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"INV";"14,3712750315472";"-"
"deterministic";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF20";"2030";"REG1";"2025";"INV";"8,62058061471894";"-"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"16,7597675582109";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"16,7597675582109";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"16,7597675582109";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"16,7597675582109";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"16,7597675582109";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"16,7597675582109";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"16,7597675582109";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"16,7597675582109";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2045";"REG1";"2030";"INV";"16,7597675582109";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2040";"REG1";"2030";"INV";"16,7597675582109";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2035";"REG1";"2030";"INV";"16,7597675582109";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWSUN01";"2030";"REG1";"2030";"INV";"16,7597675582109";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"12,040204750915";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"12,040204750915";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"12,040204750915";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"12,040204750915";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"12,040204750915";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"12,040204750915";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"12,040204750915";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"12,040204750915";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2045";"REG1";"2030";"INV";"12,040204750915";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2040";"REG1";"2030";"INV";"12,040204750915";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2035";"REG1";"2030";"INV";"12,040204750915";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDON";"2030";"REG1";"2030";"INV";"12,040204750915";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"4,75554740667982";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"4,75554740667982";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"4,75554740667982";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"INV";"15,8487977763879";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"INV";"15,8487977763879";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"INV";"15,8487977763879";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"INV";"15,8487977763879";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"4,75554740667982";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"4,75554740667982";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"4,75554740667982";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"INV";"15,8487977763879";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"INV";"15,8487977763879";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"INV";"15,8487977763879";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"INV";"15,8487977763879";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"INV";"4,75554740667982";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"INV";"4,75554740667982";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"INV";"4,75554740667982";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"INV";"15,8487977763879";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"INV";"15,8487977763879";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"INV";"15,8487977763879";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Inv";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"INV";"15,8487977763879";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,2046902084259";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"2,2046902084259";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"2,2046902084259";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"2,2046902084259";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,2046902084259";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"2,2046902084259";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"2,2046902084259";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"2,2046902084259";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2045";"REG1";"2030";"-";"2,2046902084259";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2040";"REG1";"2030";"-";"2,2046902084259";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2035";"REG1";"2030";"-";"2,2046902084259";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWSUN01";"2030";"REG1";"2030";"-";"2,2046902084259";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"4,65011481883581";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"4,65011481883581";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"4,65011481883581";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"4,65011481883581";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"4,65011481883581";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"4,65011481883581";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"4,65011481883581";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"4,65011481883581";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2045";"REG1";"2030";"-";"4,65011481883581";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2040";"REG1";"2030";"-";"4,65011481883581";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2035";"REG1";"2030";"-";"4,65011481883581";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDON";"2030";"REG1";"2030";"-";"4,65011481883581";"1"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,67358905645989";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,67358905645989";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,67358905645989";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"-";"8,91026177837648";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"-";"8,91026177837648";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"-";"8,91026177837648";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"-";"8,91026177837648";"3"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,67358905645989";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2030";"-";"2,67358905645989";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2030";"-";"2,67358905645989";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2025";"-";"8,91026177837648";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2040";"REG1";"2025";"-";"8,91026177837648";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2035";"REG1";"2025";"-";"8,91026177837648";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2030";"REG1";"2025";"-";"8,91026177837648";"2"
"timeseries_stoch_spines";"lucas";"KModel_04";"pilot_runs";"Cost_Fom";"-";"ELERNWINDOFF8";"2045";"REG1";"2030";"-";"2,67358905645989";"1"
